old_value,new_value
104608,SAC-62751
104609,SAC-62752
104610,SAC-62753
104611,SAC-62754
104612,SAC-62755
104613,SAC-62756
104614,SAC-62757
104615,SAC-62758
104616,SAC-62759
104617,SAC-62760
104618,SAC-62761
104619,SAC-62762
104620,SAC-62763
104621,SAC-62764
104622,SAC-62765
104623,SAC-62766
104624,SAC-62767
104625,SAC-62768
104626,SAC-62769
104627,SAC-62770
104628,SAC-62771
104629,SAC-62772
104630,SAC-62773
104631,SAC-62774
104632,SAC-62775
104633,SAC-62776
104634,SAC-62777
104635,SAC-62778
104636,SAC-62779
104637,SAC-62780
104638,SAC-62781
104639,SAC-62782
104640,SAC-62783
104641,SAC-62784
104643,SAC-62785
104644,SAC-62786
104645,SAC-62787
104646,SAC-62788
104647,SAC-62789
104648,SAC-62790
104649,SAC-62791
104650,SAC-62792
104651,SAC-62793
104652,SAC-62794
104653,SAC-62795
104654,SAC-62796
104655,SAC-62797
104656,SAC-62798
104657,SAC-62799
104658,SAC-62800
104659,SAC-62801
104660,SAC-62802
104661,SAC-62803
104662,SAC-62804
104663,SAC-62805
104665,SAC-62806
104666,SAC-62807
104667,SAC-62808
104668,SAC-62809
104669,SAC-62810
104670,SAC-62811
104671,SAC-62812
104672,SAC-62813
104673,SAC-62814
104674,SAC-62815
104675,SAC-62816
104676,SAC-62817
104677,SAC-62818
104678,SAC-62819
104679,SAC-62820
104680,SAC-62821
104681,SAC-62822
104682,SAC-62823
104683,SAC-62824
104684,SAC-62825
104685,SAC-62826
104686,SAC-62827
104687,SAC-62828
104688,SAC-62829
104689,SAC-62830
104690,SAC-62831
104691,SAC-62832
104692,SAC-62833
104693,SAC-62834
104694,SAC-62835
104695,SAC-62836
104696,SAC-62837
104697,SAC-62838
104698,SAC-62839
104699,SAC-62840
104700,SAC-62841
104701,SAC-62842
104702,SAC-62843
104703,SAC-62844
104704,SAC-62845
104705,SAC-62846
104706,SAC-62847
104707,SAC-62848
104708,SAC-62849
104709,SAC-62850
104710,SAC-62851
104711,SAC-62852
104712,SAC-62853
104713,SAC-62854
104714,SAC-62855
104715,SAC-62856
104716,SAC-62857
104717,SAC-62858
104718,SAC-62859
104719,SAC-62860
104720,SAC-62861
104721,SAC-62862
104722,SAC-62863
104723,SAC-62864
104724,SAC-62865
104725,SAC-62866
104726,SAC-62867
104727,SAC-62868
104728,SAC-62869
104729,SAC-62870
104730,SAC-62871
104731,SAC-62872
104732,SAC-62873
104733,SAC-62874
104734,SAC-62875
104735,SAC-62876
104736,SAC-62877
104737,SAC-62878
104738,SAC-62879
104739,SAC-62880
104740,SAC-62881
104741,SAC-62882
104742,SAC-62883
104743,SAC-62884
104744,SAC-62885
104745,SAC-62886
104746,SAC-62887
104747,SAC-62888
104748,SAC-62889
104749,SAC-62890
104750,SAC-62891
104751,SAC-62892
104752,SAC-62893
104753,SAC-62894
104754,SAC-62895
104755,SAC-62896
104756,SAC-62897
104757,SAC-62898
104758,SAC-62899
104759,SAC-62900
104760,SAC-62901
104761,SAC-62902
104762,SAC-62903
104763,SAC-62904
104764,SAC-62905
104765,SAC-62906
104766,SAC-62907
104767,SAC-62908
104768,SAC-62909
104769,SAC-62910
104770,SAC-62911
104771,SAC-62912
104772,SAC-62913
104773,SAC-62914
104774,SAC-62915
104775,SAC-62916
104776,SAC-62917
104777,SAC-62918
104778,SAC-62919
104779,SAC-62920
104780,SAC-62921
104781,SAC-62922
104782,SAC-62923
104783,SAC-62924
104784,SAC-62925
104785,SAC-62926
104786,SAC-62927
104787,SAC-62928
104788,SAC-62929
104789,SAC-62930
104790,SAC-62931
104791,SAC-62932
104792,SAC-62933
104793,SAC-62934
104794,SAC-62935
104795,SAC-62936
104796,SAC-62937
104797,SAC-62938
104798,SAC-62939
104799,SAC-62940
104800,SAC-62941
104801,SAC-62942
104802,SAC-62943
104803,SAC-62944
104804,SAC-62945
104805,SAC-62946
104806,SAC-62947
104807,SAC-62948
104808,SAC-62949
104809,SAC-62950
104810,SAC-62951
104811,SAC-62952
104812,SAC-62953
104813,SAC-62954
104814,SAC-62955
104815,SAC-62956
104816,SAC-62957
104817,SAC-62958
104818,SAC-62959
104819,SAC-62960
104820,SAC-62961
104821,SAC-62962
104822,SAC-62963
104823,SAC-62964
104824,SAC-62965
104825,SAC-62966
104826,SAC-62967
104827,SAC-62968
104828,SAC-62969
104829,SAC-62970
104830,SAC-62971
104831,SAC-62972
104832,SAC-62973
104833,SAC-62974
104834,SAC-62975
104835,SAC-62976
104836,SAC-62977
104837,SAC-62978
104838,SAC-62979
104839,SAC-62980
104840,SAC-62981
104841,SAC-62982
104842,SAC-62983
104843,SAC-62984
104844,SAC-62985
104845,SAC-62986
104846,SAC-62987
104847,SAC-62988
104848,SAC-62989
104849,SAC-62990
104850,SAC-62991
104851,SAC-62992
104852,SAC-62993
104853,SAC-62994
104854,SAC-62995
104855,SAC-62996
104856,SAC-62997
104857,SAC-62998
104858,SAC-62999
104859,SAC-63000
104860,SAC-63001
104861,SAC-63002
104862,SAC-63003
104863,SAC-63004
104864,SAC-63005
104865,SAC-63006
104866,SAC-63007
104867,SAC-63008
104868,SAC-63009
104869,SAC-63010
104870,SAC-63011
104871,SAC-63012
104872,SAC-63013
104873,SAC-63014
104874,SAC-63015
104875,SAC-63016
104876,SAC-63017
104877,SAC-63018
104878,SAC-63019
104879,SAC-63020
104880,SAC-63021
104881,SAC-63022
104882,SAC-63023
104883,SAC-63024
104884,SAC-63025
104885,SAC-63026
104886,SAC-63027
104887,SAC-63028
104888,SAC-63029
104889,SAC-63030
104890,SAC-63031
104891,SAC-63032
104892,SAC-63033
104893,SAC-63034
104894,SAC-63035
104895,SAC-63036
104896,SAC-63037
104897,SAC-63038
104898,SAC-63039
104899,SAC-63040
104900,SAC-63041
104901,SAC-63042
104902,SAC-63043
104903,SAC-63044
104904,SAC-63045
104905,SAC-63046
104906,SAC-63047
104907,SAC-63048
104908,SAC-63049
104909,SAC-63050
104910,SAC-63051
104911,SAC-63052
104912,SAC-63053
104913,SAC-63054
104914,SAC-63055
104915,SAC-63056
104916,SAC-63057
104917,SAC-63058
104918,SAC-63059
104919,SAC-63060
104920,SAC-63061
104921,SAC-63062
104922,SAC-63063
104923,SAC-63064
104924,SAC-63065
104925,SAC-63066
104926,SAC-63067
104927,SAC-63068
104928,SAC-63069
104929,SAC-63070
104930,SAC-63071
104931,SAC-63072
104932,SAC-63073
104933,SAC-63074
104934,SAC-63075
104935,SAC-63076
104936,SAC-63077
104937,SAC-63078
104938,SAC-63079
104940,SAC-63080
104941,SAC-63081
104942,SAC-63082
104943,SAC-63083
104944,SAC-63084
104945,SAC-63085
104946,SAC-63086
104947,SAC-63087
104948,SAC-63088
104949,SAC-63089
104950,SAC-63090
104951,SAC-63091
104952,SAC-63092
104953,SAC-63093
104954,SAC-63094
104955,SAC-63095
104956,SAC-63096
104957,SAC-63097
104958,SAC-63098
104959,SAC-63099
104960,SAC-63100
104961,SAC-63101
104962,SAC-63102
104963,SAC-63103
104964,SAC-63104
104965,SAC-63105
104966,SAC-63106
104967,SAC-63107
104968,SAC-63108
104969,SAC-63109
104970,SAC-63110
104971,SAC-63111
104972,SAC-63112
104973,SAC-63113
104974,SAC-63114
104975,SAC-63115
104976,SAC-63116
104977,SAC-63117
104978,SAC-63118
104979,SAC-63119
104980,SAC-63120
104981,SAC-63121
104982,SAC-63122
104983,SAC-63123
104984,SAC-63124
104985,SAC-63125
104986,SAC-63126
104987,SAC-63127
104988,SAC-63128
104989,SAC-63129
104990,SAC-63130
104991,SAC-63131
104992,SAC-63132
104993,SAC-63133
104994,SAC-63134
104995,SAC-63135
104996,SAC-63136
104997,SAC-63137
104998,SAC-63138
104999,SAC-63139
105000,SAC-63140
105001,SAC-63141
105002,SAC-63142
105003,SAC-63143
105004,SAC-63144
105005,SAC-63145
105006,SAC-63146
105007,SAC-63147
105008,SAC-63148
105009,SAC-63149
105010,SAC-63150
105011,SAC-63151
105012,SAC-63152
105013,SAC-63153
105014,SAC-63154
105015,SAC-63155
105016,SAC-63156
105017,SAC-63157
105018,SAC-63158
105019,SAC-63159
105020,SAC-63160
105021,SAC-63161
105022,SAC-63162
105023,SAC-63163
105024,SAC-63164
105025,SAC-63165
105027,SAC-63166
105028,SAC-63167
105029,SAC-63168
105030,SAC-63169
105031,SAC-63170
105032,SAC-63171
105033,SAC-63172
105034,SAC-63173
105035,SAC-63174
105036,SAC-63175
105037,SAC-63176
105038,SAC-63177
105039,SAC-63178
105040,SAC-63179
105041,SAC-63180
105042,SAC-63181
105043,SAC-63182
105044,SAC-63183
105045,SAC-63184
105046,SAC-63185
105047,SAC-63186
105048,SAC-63187
105049,SAC-63188
105050,SAC-63189
105051,SAC-63190
105052,SAC-63191
105053,SAC-63192
105054,SAC-63193
105055,SAC-63194
105056,SAC-63195
105057,SAC-63196
105058,SAC-63197
105059,SAC-63198
105060,SAC-63199
105061,SAC-63200
105062,SAC-63201
105063,SAC-63202
105064,SAC-63203
105065,SAC-63204
105066,SAC-63205
105067,SAC-63206
105068,SAC-63207
105069,SAC-63208
105070,SAC-63209
105071,SAC-63210
105072,SAC-63211
105073,SAC-63212
105074,SAC-63213
105075,SAC-63214
105076,SAC-63215
105077,SAC-63216
105078,SAC-63217
105079,SAC-63218
105080,SAC-63219
105081,SAC-63220
105082,SAC-63221
105083,SAC-63222
105084,SAC-63223
105085,SAC-63224
105086,SAC-63225
105087,SAC-63226
105088,SAC-63227
105089,SAC-63228
105090,SAC-63229
105091,SAC-63230
105092,SAC-63231
105093,SAC-63232
105094,SAC-63233
105095,SAC-63234
105096,SAC-63235
105097,SAC-63236
105098,SAC-63237
105099,SAC-63238
105101,SAC-63239
105102,SAC-63240
105103,SAC-63241
105104,SAC-63242
105105,SAC-63243
105106,SAC-63244
105107,SAC-63245
105108,SAC-63246
105109,SAC-63247
105110,SAC-63248
105111,SAC-63249
105112,SAC-63250
105113,SAC-63251
105114,SAC-63252
105115,SAC-63253
105116,SAC-63254
105117,SAC-63255
105118,SAC-63256
105119,SAC-63257
105120,SAC-63258
105121,SAC-63259
105122,SAC-63260
105123,SAC-63261
105124,SAC-63262
105125,SAC-63263
105126,SAC-63264
105127,SAC-63265
105128,SAC-63266
105129,SAC-63267
105130,SAC-63268
105131,SAC-63269
105132,SAC-63270
105133,SAC-63271
105134,SAC-63272
105135,SAC-63273
105136,SAC-63274
105137,SAC-63275
105138,SAC-63276
105139,SAC-63277
105140,SAC-63278
105141,SAC-63279
105142,SAC-63280
105143,SAC-63281
105144,SAC-63282
105145,SAC-63283
105146,SAC-63284
105147,SAC-63285
105148,SAC-63286
105149,SAC-63287
105150,SAC-63288
105151,SAC-63289
105152,SAC-63290
105153,SAC-63291
105154,SAC-63292
105155,SAC-63293
105156,SAC-63294
105157,SAC-63295
105158,SAC-63296
105159,SAC-63297
105160,SAC-63298
105161,SAC-63299
105162,SAC-63300
105163,SAC-63301
105164,SAC-63302
105165,SAC-63303
105166,SAC-63304
105167,SAC-63305
105168,SAC-63306
105169,SAC-63307
105170,SAC-63308
105171,SAC-63309
105172,SAC-63310
105173,SAC-63311
105174,SAC-63312
105175,SAC-63313
105176,SAC-63314
105177,SAC-63315
105178,SAC-63316
105179,SAC-63317
105180,SAC-63318
105181,SAC-63319
105182,SAC-63320
105183,SAC-63321
105184,SAC-63322
105185,SAC-63323
105186,SAC-63324
105187,SAC-63325
105188,SAC-63326
105189,SAC-63327
105190,SAC-63328
105191,SAC-63329
105192,SAC-63330
105193,SAC-63331
105194,SAC-63332
105195,SAC-63333
105196,SAC-63334
105197,SAC-63335
105198,SAC-63336
105199,SAC-63337
105200,SAC-63338
105201,SAC-63339
105202,SAC-63340
105203,SAC-63341
105204,SAC-63342
105205,SAC-63343
105206,SAC-63344
105207,SAC-63345
105208,SAC-63346
105209,SAC-63347
105210,SAC-63348
105211,SAC-63349
105212,SAC-63350
105213,SAC-63351
105214,SAC-63352
105215,SAC-63353
105216,SAC-63354
105217,SAC-63355
105218,SAC-63356
105219,SAC-63357
105220,SAC-63358
105221,SAC-63359
105222,SAC-63360
105223,SAC-63361
105224,SAC-63362
105225,SAC-63363
105226,SAC-63364
105227,SAC-63365
105228,SAC-63366
105229,SAC-63367
105230,SAC-63368
105231,SAC-63369
105232,SAC-63370
105233,SAC-63371
105234,SAC-63372
105235,SAC-63373
105236,SAC-63374
105237,SAC-63375
105238,SAC-63376
105239,SAC-63377
105240,SAC-63378
105241,SAC-63379
105242,SAC-63380
105243,SAC-63381
105244,SAC-63382
105245,SAC-63383
105246,SAC-63384
105247,SAC-63385
105248,SAC-63386
105249,SAC-63387
105250,SAC-63388
105251,SAC-63389
105252,SAC-63390
105253,SAC-63391
105254,SAC-63392
105255,SAC-63393
105256,SAC-63394
105257,SAC-63395
105258,SAC-63396
105259,SAC-63397
105260,SAC-63398
105261,SAC-63399
105262,SAC-63400
105263,SAC-63401
105264,SAC-63402
105265,SAC-63403
105266,SAC-63404
105267,SAC-63405
105268,SAC-63406
105269,SAC-63407
105270,SAC-63408
105271,SAC-63409
105272,SAC-63410
105273,SAC-63411
105274,SAC-63412
105275,SAC-63413
105276,SAC-63414
105277,SAC-63415
105278,SAC-63416
105279,SAC-63417
105280,SAC-63418
105281,SAC-63419
105282,SAC-63420
105283,SAC-63421
105284,SAC-63422
105285,SAC-63423
105286,SAC-63424
105287,SAC-63425
105288,SAC-63426
105289,SAC-63427
105290,SAC-63428
105291,SAC-63429
105292,SAC-63430
105293,SAC-63431
105294,SAC-63432
105295,SAC-63433
105296,SAC-63434
105297,SAC-63435
105298,SAC-63436
105299,SAC-63437
105300,SAC-63438
105301,SAC-63439
105302,SAC-63440
105303,SAC-63441
105304,SAC-63442
105305,SAC-63443
105306,SAC-63444
105307,SAC-63445
105308,SAC-63446
105309,SAC-63447
105310,SAC-63448
105311,SAC-63449
105312,SAC-63450
105313,SAC-63451
105314,SAC-63452
105315,SAC-63453
105316,SAC-63454
105317,SAC-63455
105318,SAC-63456
105319,SAC-63457
105320,SAC-63458
105321,SAC-63459
105322,SAC-63460
105323,SAC-63461
105324,SAC-63462
105325,SAC-63463
105326,SAC-63464
105327,SAC-63465
105328,SAC-63466
105329,SAC-63467
105330,SAC-63468
105331,SAC-63469
105332,SAC-63470
105333,SAC-63471
105334,SAC-63472
105335,SAC-63473
105336,SAC-63474
105337,SAC-63475
105338,SAC-63476
105339,SAC-63477
105340,SAC-63478
105341,SAC-63479
105342,SAC-63480
105343,SAC-63481
105344,SAC-63482
105345,SAC-63483
105346,SAC-63484
105347,SAC-63485
105348,SAC-63486
105349,SAC-63487
105350,SAC-63488
105351,SAC-63489
105352,SAC-63490
105353,SAC-63491
105354,SAC-63492
105355,SAC-63493
105356,SAC-63494
105357,SAC-63495
105358,SAC-63496
105359,SAC-63497
105360,SAC-63498
105361,SAC-63499
105362,SAC-63500
105363,SAC-63501
105364,SAC-63502
105365,SAC-63503
105366,SAC-63504
105367,SAC-63505
105368,SAC-63506
105369,SAC-63507
105370,SAC-63508
105371,SAC-63509
105372,SAC-63510
105373,SAC-63511
105374,SAC-63512
105375,SAC-63513
105376,SAC-63514
105377,SAC-63515
105378,SAC-63516
105379,SAC-63517
105380,SAC-63518
105381,SAC-63519
105382,SAC-63520
105383,SAC-63521
105384,SAC-63522
105385,SAC-63523
105386,SAC-63524
105387,SAC-63525
105388,SAC-63526
105389,SAC-63527
105390,SAC-63528
105391,SAC-63529
105392,SAC-63530
105393,SAC-63531
105394,SAC-63532
105395,SAC-63533
105396,SAC-63534
105397,SAC-63535
105398,SAC-63536
105399,SAC-63537
105400,SAC-63538
105401,SAC-63539
105402,SAC-63540
105403,SAC-63541
105404,SAC-63542
105405,SAC-63543
105406,SAC-63544
105407,SAC-63545
105408,SAC-63546
105409,SAC-63547
105410,SAC-63548
105411,SAC-63549
105412,SAC-63550
105413,SAC-63551
105414,SAC-63552
105415,SAC-63553
105416,SAC-63554
105417,SAC-63555
105418,SAC-63556
105419,SAC-63557
105420,SAC-63558
105421,SAC-63559
105422,SAC-63560
105423,SAC-63561
105424,SAC-63562
105425,SAC-63563
105426,SAC-63564
105427,SAC-63565
105428,SAC-63566
105429,SAC-63567
105430,SAC-63568
105431,SAC-63569
105432,SAC-63570
105433,SAC-63571
105434,SAC-63572
105435,SAC-63573
105436,SAC-63574
105437,SAC-63575
105438,SAC-63576
105439,SAC-63577
105440,SAC-63578
105441,SAC-63579
105442,SAC-63580
105443,SAC-63581
105444,SAC-63582
105445,SAC-63583
105446,SAC-63584
105447,SAC-63585
105448,SAC-63586
105449,SAC-63587
105450,SAC-63588
105451,SAC-63589
105452,SAC-63590
105453,SAC-63591
105454,SAC-63592
105455,SAC-63593
105456,SAC-63594
105457,SAC-63595
105458,SAC-63596
105459,SAC-63597
105460,SAC-63598
105461,SAC-63599
105462,SAC-63600
105463,SAC-63601
105464,SAC-63602
105465,SAC-63603
105466,SAC-63604
105467,SAC-63605
105468,SAC-63606
105469,SAC-63607
105470,SAC-63608
105471,SAC-63609
105472,SAC-63610
105473,SAC-63611
105474,SAC-63612
105475,SAC-63613
105476,SAC-63614
105477,SAC-63615
105478,SAC-63616
105479,SAC-63617
105480,SAC-63618
105481,SAC-63619
105482,SAC-63620
105483,SAC-63621
105484,SAC-63622
105485,SAC-63623
105486,SAC-63624
105487,SAC-63625
105488,SAC-63626
105489,SAC-63627
105490,SAC-63628
105491,SAC-63629
105492,SAC-63630
105493,SAC-63631
105494,SAC-63632
105495,SAC-63633
105496,SAC-63634
105497,SAC-63635
105498,SAC-63636
105499,SAC-63637
105500,SAC-63638
105501,SAC-63639
105502,SAC-63640
105503,SAC-63641
105504,SAC-63642
105505,SAC-63643
105506,SAC-63644
105507,SAC-63645
105508,SAC-63646
105509,SAC-63647
105510,SAC-63648
105511,SAC-63649
105512,SAC-63650
105513,SAC-63651
105514,SAC-63652
105515,SAC-63653
105516,SAC-63654
105517,SAC-63655
105518,SAC-63656
105519,SAC-63657
105520,SAC-63658
105521,SAC-63659
105522,SAC-63660
105523,SAC-63661
105524,SAC-63662
105525,SAC-63663
105526,SAC-63664
105527,SAC-63665
105528,SAC-63666
105529,SAC-63667
105530,SAC-63668
105531,SAC-63669
105532,SAC-63670
105533,SAC-63671
105534,SAC-63672
105535,SAC-63673
105536,SAC-63674
105537,SAC-63675
105538,SAC-63676
105539,SAC-63677
105540,SAC-63678
105541,SAC-63679
105542,SAC-63680
105543,SAC-63681
105544,SAC-63682
105545,SAC-63683
105546,SAC-63684
105547,SAC-63685
105548,SAC-63686
105549,SAC-63687
105550,SAC-63688
105551,SAC-63689
105552,SAC-63690
105553,SAC-63691
105554,SAC-63692
105555,SAC-63693
105556,SAC-63694
105557,SAC-63695
105558,SAC-63696
105559,SAC-63697
105560,SAC-63698
105561,SAC-63699
105562,SAC-63700
105563,SAC-63701
105564,SAC-63702
105565,SAC-63703
105566,SAC-63704
105567,SAC-63705
105568,SAC-63706
105569,SAC-63707
105570,SAC-63708
105571,SAC-63709
105572,SAC-63710
105573,SAC-63711
105574,SAC-63712
105575,SAC-63713
105576,SAC-63714
105577,SAC-63715
105578,SAC-63716
105579,SAC-63717
105580,SAC-63718
105581,SAC-63719
105582,SAC-63720
105583,SAC-63721
105584,SAC-63722
105585,SAC-63723
105586,SAC-63724
105587,SAC-63725
105588,SAC-63726
105589,SAC-63727
105590,SAC-63728
105591,SAC-63729
105592,SAC-63730
105593,SAC-63731
105594,SAC-63732
105595,SAC-63733
105596,SAC-63734
105597,SAC-63735
105598,SAC-63736
105599,SAC-63737
105600,SAC-63738
105601,SAC-63739
105602,SAC-63740
105603,SAC-63741
105604,SAC-63742
105605,SAC-63743
105606,SAC-63744
105607,SAC-63745
105608,SAC-63746
105609,SAC-63747
105610,SAC-63748
105611,SAC-63749
105612,SAC-63750
105613,SAC-63751
105614,SAC-63752
105615,SAC-63753
105616,SAC-63754
105617,SAC-63755
105618,SAC-63756
105619,SAC-63757
105620,SAC-63758
105621,SAC-63759
105622,SAC-63760
105623,SAC-63761
105624,SAC-63762
105625,SAC-63763
105626,SAC-63764
105627,SAC-63765
105628,SAC-63766
105629,SAC-63767
105630,SAC-63768
105631,SAC-63769
105632,SAC-63770
105633,SAC-63771
105634,SAC-63772
105635,SAC-63773
105636,SAC-63774
105637,SAC-63775
105638,SAC-63776
105639,SAC-63777
105640,SAC-63778
105641,SAC-63779
105642,SAC-63780
105643,SAC-63781
105644,SAC-63782
105645,SAC-63783
105646,SAC-63784
105647,SAC-63785
105648,SAC-63786
105649,SAC-63787
105650,SAC-63788
105651,SAC-63789
105652,SAC-63790
105653,SAC-63791
105654,SAC-63792
105655,SAC-63793
105656,SAC-63794
105657,SAC-63795
105658,SAC-63796
105659,SAC-63797
105660,SAC-63798
105661,SAC-63799
105662,SAC-63800
105663,SAC-63801
105664,SAC-63802
105665,SAC-63803
105666,SAC-63804
105667,SAC-63805
105668,SAC-63806
105669,SAC-63807
105670,SAC-63808
105671,SAC-63809
105672,SAC-63810
105673,SAC-63811
105674,SAC-63812
105675,SAC-63813
105676,SAC-63814
105677,SAC-63815
105678,SAC-63816
105679,SAC-63817
105680,SAC-63818
105681,SAC-63819
105682,SAC-63820
105683,SAC-63821
105684,SAC-63822
105685,SAC-63823
105686,SAC-63824
105687,SAC-63825
105688,SAC-63826
105689,SAC-63827
105690,SAC-63828
105691,SAC-63829
105692,SAC-63830
105693,SAC-63831
105694,SAC-63832
105695,SAC-63833
105696,SAC-63834
105697,SAC-63835
105698,SAC-63836
105699,SAC-63837
105700,SAC-63838
105701,SAC-63839
105702,SAC-63840
105703,SAC-63841
105704,SAC-63842
105705,SAC-63843
105706,SAC-63844
105707,SAC-63845
105708,SAC-63846
105709,SAC-63847
105710,SAC-63848
105711,SAC-63849
105712,SAC-63850
105713,SAC-63851
105714,SAC-63852
105715,SAC-63853
105716,SAC-63854
105717,SAC-63855
105718,SAC-63856
105719,SAC-63857
105720,SAC-63858
105721,SAC-63859
105722,SAC-63860
105723,SAC-63861
105724,SAC-63862
105725,SAC-63863
105726,SAC-63864
105727,SAC-63865
105728,SAC-63866
105729,SAC-63867
105730,SAC-63868
105731,SAC-63869
105732,SAC-63870
105733,SAC-63871
105734,SAC-63872
105735,SAC-63873
105736,SAC-63874
105737,SAC-63875
105738,SAC-63876
105739,SAC-63877
105740,SAC-63878
105741,SAC-63879
105742,SAC-63880
105743,SAC-63881
105744,SAC-63882
105745,SAC-63883
105746,SAC-63884
105747,SAC-63885
105748,SAC-63886
105749,SAC-63887
105750,SAC-63888
105751,SAC-63889
105752,SAC-63890
105753,SAC-63891
105754,SAC-63892
105755,SAC-63893
105756,SAC-63894
105757,SAC-63895
105758,SAC-63896
105759,SAC-63897
105760,SAC-63898
105761,SAC-63899
105762,SAC-63900
105763,SAC-63901
105764,SAC-63902
105765,SAC-63903
105766,SAC-63904
105767,SAC-63905
105768,SAC-63906
105769,SAC-63907
105770,SAC-63908
105771,SAC-63909
105772,SAC-63910
105773,SAC-63911
105774,SAC-63912
105775,SAC-63913
105776,SAC-63914
105777,SAC-63915
105778,SAC-63916
105779,SAC-63917
105780,SAC-63918
105781,SAC-63919
105782,SAC-63920
105783,SAC-63921
105784,SAC-63922
105785,SAC-63923
105786,SAC-63924
105787,SAC-63925
105788,SAC-63926
105789,SAC-63927
105790,SAC-63928
105791,SAC-63929
105792,SAC-63930
105793,SAC-63931
105794,SAC-63932
105795,SAC-63933
105796,SAC-63934
105797,SAC-63935
105798,SAC-63936
105799,SAC-63937
105800,SAC-63938
105801,SAC-63939
105802,SAC-63940
105803,SAC-63941
105804,SAC-63942
105805,SAC-63943
105806,SAC-63944
105807,SAC-63945
105808,SAC-63946
105809,SAC-63947
105810,SAC-63948
105811,SAC-63949
105812,SAC-63950
105813,SAC-63951
105814,SAC-63952
105815,SAC-63953
105816,SAC-63954
105817,SAC-63955
105818,SAC-63956
105819,SAC-63957
105820,SAC-63958
105821,SAC-63959
105822,SAC-63960
105823,SAC-63961
105824,SAC-63962
105825,SAC-63963
105826,SAC-63964
105827,SAC-63965
105828,SAC-63966
105829,SAC-63967
105830,SAC-63968
105831,SAC-63969
105832,SAC-63970
105833,SAC-63971
105834,SAC-63972
105835,SAC-63973
105836,SAC-63974
105837,SAC-63975
105838,SAC-63976
105839,SAC-63977
105840,SAC-63978
105841,SAC-63979
105842,SAC-63980
105843,SAC-63981
105844,SAC-63982
105845,SAC-63983
105846,SAC-63984
105847,SAC-63985
105848,SAC-63986
105849,SAC-63987
105850,SAC-63988
105851,SAC-63989
105852,SAC-63990
105853,SAC-63991
105854,SAC-63992
105855,SAC-63993
105856,SAC-63994
105857,SAC-63995
105858,SAC-63996
105859,SAC-63997
105860,SAC-63998
105861,SAC-63999
105862,SAC-64000
105863,SAC-64001
105864,SAC-64002
105865,SAC-64003
105866,SAC-64004
105867,SAC-64005
105868,SAC-64006
105869,SAC-64007
105870,SAC-64008
105871,SAC-64009
105872,SAC-64010
105873,SAC-64011
105874,SAC-64012
105875,SAC-64013
105876,SAC-64014
105877,SAC-64015
105878,SAC-64016
105879,SAC-64017
105880,SAC-64018
105881,SAC-64019
105882,SAC-64020
105883,SAC-64021
105884,SAC-64022
105885,SAC-64023
105886,SAC-64024
105887,SAC-64025
105888,SAC-64026
105889,SAC-64027
105890,SAC-64028
105891,SAC-64029
105892,SAC-64030
105893,SAC-64031
105894,SAC-64032
105895,SAC-64033
105896,SAC-64034
105897,SAC-64035
105898,SAC-64036
105899,SAC-64037
105900,SAC-64038
105901,SAC-64039
105902,SAC-64040
105903,SAC-64041
105904,SAC-64042
105905,SAC-64043
105906,SAC-64044
105907,SAC-64045
105908,SAC-64046
105909,SAC-64047
105910,SAC-64048
105911,SAC-64049
105912,SAC-64050
105913,SAC-64051
105914,SAC-64052
105915,SAC-64053
105916,SAC-64054
105917,SAC-64055
105918,SAC-64056
105919,SAC-64057
105920,SAC-64058
105921,SAC-64059
105922,SAC-64060
105923,SAC-64061
105924,SAC-64062
105925,SAC-64063
105926,SAC-64064
105927,SAC-64065
105928,SAC-64066
105929,SAC-64067
105930,SAC-64068
105931,SAC-64069
105932,SAC-64070
105933,SAC-64071
105934,SAC-64072
105935,SAC-64073
105936,SAC-64074
105937,SAC-64075
105938,SAC-64076
105939,SAC-64077
105940,SAC-64078
105941,SAC-64079
105942,SAC-64080
105943,SAC-64081
105944,SAC-64082
105945,SAC-64083
105946,SAC-64084
105947,SAC-64085
105948,SAC-64086
105949,SAC-64087
105950,SAC-64088
105951,SAC-64089
105952,SAC-64090
105953,SAC-64091
105954,SAC-64092
105955,SAC-64093
105956,SAC-64094
105957,SAC-64095
105958,SAC-64096
105959,SAC-64097
105960,SAC-64098
105961,SAC-64099
105962,SAC-64100
105963,SAC-64101
105964,SAC-64102
105965,SAC-64103
105966,SAC-64104
105967,SAC-64105
105968,SAC-64106
105969,SAC-64107
105970,SAC-64108
105971,SAC-64109
105972,SAC-64110
105973,SAC-64111
105974,SAC-64112
105975,SAC-64113
105976,SAC-64114
105977,SAC-64115
105978,SAC-64116
105979,SAC-64117
105980,SAC-64118
105981,SAC-64119
105982,SAC-64120
105983,SAC-64121
105984,SAC-64122
105985,SAC-64123
105986,SAC-64124
105987,SAC-64125
105988,SAC-64126
105989,SAC-64127
105990,SAC-64128
105991,SAC-64129
105992,SAC-64130
105993,SAC-64131
105994,SAC-64132
105995,SAC-64133
105996,SAC-64134
105997,SAC-64135
105998,SAC-64136
105999,SAC-64137
106000,SAC-64138
106001,SAC-64139
106002,SAC-64140
106003,SAC-64141
106004,SAC-64142
106005,SAC-64143
106006,SAC-64144
106007,SAC-64145
106008,SAC-64146
106009,SAC-64147
106010,SAC-64148
106011,SAC-64149
